Run,geo_loc_name_country_continent,country,latitude,longitude,colour
SRR8960984,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960735,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960739,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960795,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960772,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960696,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960797,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960618,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960969,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960682,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960871,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960715,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960635,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960670,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960710,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960744,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960859,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960863,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960904,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960824,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960977,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960751,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960843,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960765,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960692,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960755,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960964,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960848,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960688,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960634,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960877,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960776,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960822,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960665,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960952,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960934,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960661,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960870,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960690,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960922,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960963,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960867,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960939,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960944,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960805,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960749,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960827,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960775,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960887,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960734,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960767,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960853,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960929,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960814,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960868,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960962,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960910,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960855,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960722,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960712,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960908,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960897,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960738,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960945,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960698,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960669,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960733,Oceania,Australia,-34.1273,150.7387,Australia
SRR11183699,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960836,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960668,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960782,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960892,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960858,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960783,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960808,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960637,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960656,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960933,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960673,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960938,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960653,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960757,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960837,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960960,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960936,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960763,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960828,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960876,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960625,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960487,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960951,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960883,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960700,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960840,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960632,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960911,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960849,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960985,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960821,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960704,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960759,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960838,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960803,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960955,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960980,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960628,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960717,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960852,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960791,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960724,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960916,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960639,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960786,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960664,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960851,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960979,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960773,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960975,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960798,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960884,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960845,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960627,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960844,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960761,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960740,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960930,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960928,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960864,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960488,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960816,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960694,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960675,Oceania,Australia,-34.1273,150.7387,Australia
SRR8960919,Oceania,Australia,-34.1273,150.7387,Australia
SRR14369131,North America,Canada,52.4685,-113.7307,Canada
SRR14369132,North America,Canada,52.4685,-113.7307,Canada
SRR14369133,North America,Canada,52.4685,-113.7307,Canada
SRR14369134,North America,Canada,52.4685,-113.7307,Canada
SRR14369135,North America,Canada,52.4685,-113.7307,Canada
SRR14369136,North America,Canada,52.4685,-113.7307,Canada
SRR14369137,North America,Canada,52.4685,-113.7307,Canada
SRR14369138,North America,Canada,52.4685,-113.7307,Canada
SRR14369139,North America,Canada,52.4685,-113.7307,Canada
SRR14369140,North America,Canada,52.4685,-113.7307,Canada
SRR14369141,North America,Canada,52.4685,-113.7307,Canada
SRR14369142,North America,Canada,52.4685,-113.7307,Canada
SRR14369143,North America,Canada,52.4685,-113.7307,Canada
SRR14369144,North America,Canada,52.4685,-113.7307,Canada
SRR14369145,North America,Canada,52.4685,-113.7307,Canada
SRR14369146,North America,Canada,52.4685,-113.7307,Canada
SRR14369147,North America,Canada,52.4685,-113.7307,Canada
SRR14369148,North America,Canada,52.4685,-113.7307,Canada
SRR14369149,North America,Canada,52.4685,-113.7307,Canada
SRR14369150,North America,Canada,52.4685,-113.7307,Canada
SRR14369151,North America,Canada,52.4685,-113.7307,Canada
SRR14369152,North America,Canada,52.4685,-113.7307,Canada
SRR14369153,North America,Canada,52.4685,-113.7307,Canada
SRR14369154,North America,Canada,52.4685,-113.7307,Canada
SRR14369155,North America,Canada,52.4685,-113.7307,Canada
SRR14369156,North America,Canada,52.4685,-113.7307,Canada
SRR14369157,North America,Canada,52.4685,-113.7307,Canada
SRR14369158,North America,Canada,52.4685,-113.7307,Canada
SRR14369159,North America,Canada,52.4685,-113.7307,Canada
SRR14369160,North America,Canada,52.4685,-113.7307,Canada
SRR14369161,North America,Canada,52.4685,-113.7307,Canada
SRR14369162,North America,Canada,52.4685,-113.7307,Canada
SRR14369163,North America,Canada,52.4685,-113.7307,Canada
SRR14369164,North America,Canada,52.4685,-113.7307,Canada
SRR14369165,North America,Canada,52.4685,-113.7307,Canada
SRR14369166,North America,Canada,52.4685,-113.7307,Canada
SRR14369167,North America,Canada,52.4685,-113.7307,Canada
SRR14369168,North America,Canada,52.4685,-113.7307,Canada
SRR14369169,North America,Canada,52.4685,-113.7307,Canada
SRR14369170,North America,Canada,52.4685,-113.7307,Canada
SRR14369171,North America,Canada,52.4685,-113.7307,Canada
SRR14369172,North America,Canada,52.4685,-113.7307,Canada
SRR14369173,North America,Canada,52.4685,-113.7307,Canada
SRR14369174,North America,Canada,52.4685,-113.7307,Canada
SRR14369175,North America,Canada,52.4685,-113.7307,Canada
SRR14369176,North America,Canada,52.4685,-113.7307,Canada
SRR14369177,North America,Canada,52.4685,-113.7307,Canada
SRR14369178,North America,Canada,52.4685,-113.7307,Canada
SRR14369179,North America,Canada,52.4685,-113.7307,Canada
SRR14369180,North America,Canada,52.4685,-113.7307,Canada
SRR14369181,North America,Canada,52.4685,-113.7307,Canada
SRR14369182,North America,Canada,52.4685,-113.7307,Canada
SRR14369183,North America,Canada,52.4685,-113.7307,Canada
SRR14369184,North America,Canada,52.4685,-113.7307,Canada
SRR14369185,North America,Canada,52.4685,-113.7307,Canada
SRR14369186,North America,Canada,52.4685,-113.7307,Canada
SRR14369187,North America,Canada,52.4685,-113.7307,Canada
SRR14369188,North America,Canada,52.4685,-113.7307,Canada
SRR14369189,North America,Canada,52.4685,-113.7307,Canada
SRR14369190,North America,Canada,52.4685,-113.7307,Canada
SRR14369191,North America,Canada,52.4685,-113.7307,Canada
SRR14369192,North America,Canada,52.4685,-113.7307,Canada
SRR14369193,North America,Canada,52.4685,-113.7307,Canada
SRR14369194,North America,Canada,52.4685,-113.7307,Canada
SRR14369195,North America,Canada,52.4685,-113.7307,Canada
SRR14369196,North America,Canada,52.4685,-113.7307,Canada
SRR14369197,North America,Canada,52.4685,-113.7307,Canada
SRR14369198,North America,Canada,52.4685,-113.7307,Canada
SRR14369199,North America,Canada,52.4685,-113.7307,Canada
SRR14369200,North America,Canada,52.4685,-113.7307,Canada
SRR14369201,North America,Canada,52.4685,-113.7307,Canada
SRR14369202,North America,Canada,52.4685,-113.7307,Canada
SRR14369203,North America,Canada,52.4685,-113.7307,Canada
SRR14369204,North America,Canada,52.4685,-113.7307,Canada
SRR14369205,North America,Canada,52.4685,-113.7307,Canada
SRR14369206,North America,Canada,52.4685,-113.7307,Canada
SRR14369207,North America,Canada,52.4685,-113.7307,Canada
SRR14369208,North America,Canada,52.4685,-113.7307,Canada
SRR14369209,North America,Canada,52.4685,-113.7307,Canada
SRR14369210,North America,Canada,52.4685,-113.7307,Canada
SRR14369211,North America,Canada,52.4685,-113.7307,Canada
SRR14369212,North America,Canada,52.4685,-113.7307,Canada
SRR14369213,North America,Canada,52.4685,-113.7307,Canada
SRR14369214,North America,Canada,52.4685,-113.7307,Canada
SRR14369215,North America,Canada,52.4685,-113.7307,Canada
SRR14369216,North America,Canada,52.4685,-113.7307,Canada
SRR14369217,North America,Canada,52.4685,-113.7307,Canada
SRR14369218,North America,Canada,52.4685,-113.7307,Canada
SRR14369219,North America,Canada,52.4685,-113.7307,Canada
SRR14369220,North America,Canada,52.4685,-113.7307,Canada
SRR14369221,North America,Canada,52.4685,-113.7307,Canada
SRR14369222,North America,Canada,52.4685,-113.7307,Canada
SRR14369223,North America,Canada,52.4685,-113.7307,Canada
SRR14369224,North America,Canada,52.4685,-113.7307,Canada
SRR14369225,North America,Canada,52.4685,-113.7307,Canada
SRR14369226,North America,Canada,52.4685,-113.7307,Canada
SRR14369227,North America,Canada,52.4685,-113.7307,Canada
SRR14369228,North America,Canada,52.4685,-113.7307,Canada
SRR14369229,North America,Canada,52.4685,-113.7307,Canada
SRR14369230,North America,Canada,52.4685,-113.7307,Canada
SRR14369231,North America,Canada,52.4685,-113.7307,Canada
SRR14369232,North America,Canada,52.4685,-113.7307,Canada
SRR14369233,North America,Canada,52.4685,-113.7307,Canada
SRR14369234,North America,Canada,52.4685,-113.7307,Canada
SRR14369235,North America,Canada,52.4685,-113.7307,Canada
SRR14369236,North America,Canada,52.4685,-113.7307,Canada
SRR14369237,North America,Canada,52.4685,-113.7307,Canada
SRR14369238,North America,Canada,52.4685,-113.7307,Canada
SRR14369239,North America,Canada,52.4685,-113.7307,Canada
SRR14369240,North America,Canada,52.4685,-113.7307,Canada
SRR14369241,North America,Canada,52.4685,-113.7307,Canada
SRR14369242,North America,Canada,52.4685,-113.7307,Canada
SRR14369243,North America,Canada,52.4685,-113.7307,Canada
SRR14369244,North America,Canada,52.4685,-113.7307,Canada
SRR14369245,North America,Canada,52.4685,-113.7307,Canada
SRR14369246,North America,Canada,52.4685,-113.7307,Canada
SRR14369247,North America,Canada,52.4685,-113.7307,Canada
SRR14369248,North America,Canada,52.4685,-113.7307,Canada
SRR14369249,North America,Canada,52.4685,-113.7307,Canada
SRR14369250,North America,Canada,52.4685,-113.7307,Canada
SRR14369251,North America,Canada,52.4685,-113.7307,Canada
SRR14369252,North America,Canada,52.4685,-113.7307,Canada
SRR14369253,North America,Canada,52.4685,-113.7307,Canada
SRR14369254,North America,Canada,52.4685,-113.7307,Canada
SRR14369255,North America,Canada,52.4685,-113.7307,Canada
SRR14369256,North America,Canada,52.4685,-113.7307,Canada
SRR14369257,North America,Canada,52.4685,-113.7307,Canada
SRR14369258,North America,Canada,52.4685,-113.7307,Canada
SRR14369259,North America,Canada,52.4685,-113.7307,Canada
SRR14369260,North America,Canada,52.4685,-113.7307,Canada
SRR14369261,North America,Canada,52.4685,-113.7307,Canada
SRR14369262,North America,Canada,52.4685,-113.7307,Canada
SRR14369263,North America,Canada,52.4685,-113.7307,Canada
SRR14369264,North America,Canada,52.4685,-113.7307,Canada
SRR14369265,North America,Canada,52.4685,-113.7307,Canada
SRR14369266,North America,Canada,52.4685,-113.7307,Canada
SRR14369267,North America,Canada,52.4685,-113.7307,Canada
SRR14369268,North America,Canada,52.4685,-113.7307,Canada
SRR14369269,North America,Canada,52.4685,-113.7307,Canada
SRR14369270,North America,Canada,52.4685,-113.7307,Canada
SRR14369271,North America,Canada,52.4685,-113.7307,Canada
SRR14369272,North America,Canada,52.4685,-113.7307,Canada
SRR14369273,North America,Canada,52.4685,-113.7307,Canada
SRR14369274,North America,Canada,52.4685,-113.7307,Canada
SRR14369275,North America,Canada,52.4685,-113.7307,Canada
SRR14369276,North America,Canada,52.4685,-113.7307,Canada
SRR14369277,North America,Canada,52.4685,-113.7307,Canada
SRR14369278,North America,Canada,52.4685,-113.7307,Canada
SRR14369279,North America,Canada,52.4685,-113.7307,Canada
SRR14369280,North America,Canada,52.4685,-113.7307,Canada
SRR14369281,North America,Canada,52.4685,-113.7307,Canada
SRR14369282,North America,Canada,52.4685,-113.7307,Canada
SRR14369283,North America,Canada,52.4685,-113.7307,Canada
SRR14369284,North America,Canada,52.4685,-113.7307,Canada
SRR14369285,North America,Canada,52.4685,-113.7307,Canada
SRR14369286,North America,Canada,52.4685,-113.7307,Canada
SRR14369287,North America,Canada,52.4685,-113.7307,Canada
SRR14369288,North America,Canada,52.4685,-113.7307,Canada
SRR14369289,North America,Canada,52.4685,-113.7307,Canada
SRR14369290,North America,Canada,52.4685,-113.7307,Canada
SRR14369291,North America,Canada,52.4685,-113.7307,Canada
SRR14369292,North America,Canada,52.4685,-113.7307,Canada
SRR14369293,North America,Canada,52.4685,-113.7307,Canada
SRR14369294,North America,Canada,52.4685,-113.7307,Canada
SRR14369295,North America,Canada,52.4685,-113.7307,Canada
SRR14369296,North America,Canada,52.4685,-113.7307,Canada
SRR14369297,North America,Canada,52.4685,-113.7307,Canada
SRR14369298,North America,Canada,52.4685,-113.7307,Canada
SRR14369299,North America,Canada,52.4685,-113.7307,Canada
SRR14369300,North America,Canada,52.4685,-113.7307,Canada
SRR14369301,North America,Canada,52.4685,-113.7307,Canada
SRR14369302,North America,Canada,52.4685,-113.7307,Canada
SRR14369303,North America,Canada,52.4685,-113.7307,Canada
SRR14369304,North America,Canada,52.4685,-113.7307,Canada
SRR14369305,North America,Canada,52.4685,-113.7307,Canada
SRR14369306,North America,Canada,52.4685,-113.7307,Canada
SRR14369307,North America,Canada,52.4685,-113.7307,Canada
SRR14369308,North America,Canada,52.4685,-113.7307,Canada
SRR14369309,North America,Canada,52.4685,-113.7307,Canada
SRR12268559,Asia,A_China,29.01,91.68333333,A_China
SRR12268564,Asia,A_China,29.01,91.68333333,A_China
SRR12268562,Asia,A_China,29.01,91.68333333,A_China
SRR12268558,Asia,A_China,29.01,91.68333333,A_China
SRR12268555,Asia,A_China,29.01,91.68333333,A_China
SRR12268554,Asia,A_China,29.01,91.68333333,A_China
SRR12268556,Asia,A_China,29.01,91.68333333,A_China
SRR12268560,Asia,A_China,29.01,91.68333333,A_China
SRR12268561,Asia,A_China,29.01,91.68333333,A_China
SRR12268557,Asia,A_China,29.01,91.68333333,A_China
SRR12268563,Asia,A_China,29.01,91.68333333,A_China
SRR15057925,Europe,France,48.75,2.166666667,France
SRR15057927,Europe,France,48.75,2.166666667,France
SRR15057922,Europe,France,48.75,2.166666667,France
SRR15057930,Europe,France,48.75,2.166666667,France
SRR15057929,Europe,France,48.75,2.166666667,France
SRR15057921,Europe,France,48.75,2.166666667,France
SRR15057923,Europe,France,48.75,2.166666667,France
SRR15057931,Europe,France,48.75,2.166666667,France
SRR15057919,Europe,France,48.75,2.166666667,France
SRR15057926,Europe,France,48.75,2.166666667,France
SRR15057924,Europe,France,48.75,2.166666667,France
SRR15057920,Europe,France,48.75,2.166666667,France
SRR15057928,Europe,France,48.75,2.166666667,France
SRR15057932,Europe,France,48.75,2.166666667,France
SRR9113722,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113711,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113720,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113737,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113718,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113712,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113703,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113688,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113710,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113724,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113719,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113689,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113714,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113731,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113735,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113713,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113729,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113692,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113700,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113716,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113697,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113696,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113706,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113715,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113728,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113709,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113727,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113694,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113705,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113733,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113704,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113699,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113732,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113717,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113725,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113736,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113721,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113690,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113726,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113730,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113695,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113734,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113723,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113701,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113698,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113702,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113691,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113708,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113693,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
SRR9113707,Europe,United Kingdom,51.2431,-0.5895,United Kingdom
ERR3414571,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414572,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414573,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414574,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414575,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414576,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414577,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414578,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414579,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414580,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414581,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414582,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414583,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414584,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414585,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414586,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414587,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414588,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414589,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414590,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414591,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414592,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414593,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
ERR3414594,Europe,United Kingdom,55.9485,-3.1994,United Kingdom
SRR7683041,Asia,A_China,43.886841,125.324501,A_China
SRR7683044,Asia,A_China,31.861191,117.283043,A_China
SRR7683055,Asia,A_China,22.82402,108.320007,A_China
SRR7683056,Asia,A_China,22.82402,108.320007,A_China
SRR7683058,Asia,A_China,26.075302,119.306236,A_China
SRR7685246,Asia,A_China,30.287458,120.15358,A_China
SRR7685247,Asia,A_China,30.287458,120.15358,A_China
SRR7685248,Asia,A_China,30.287458,120.15358,A_China
SRR7685255,Asia,A_China,36.61729,101.77782,A_China
SRR7685261,Asia,A_China,28.676493,115.892151,A_China
SRR7685270,Asia,A_China,28.676493,115.892151,A_China
SRR7685276,Asia,A_China,40.84149,111.75199,A_China
SRR7685277,Asia,A_China,36.61729,101.77782,A_China
SRR7685279,Asia,A_China,40.84149,111.75199,A_China
SRR7685280,Asia,A_China,40.84149,111.75199,A_China
SRR7685281,Asia,A_China,40.84149,111.75199,A_China
SRR7685282,Asia,A_China,40.84149,111.75199,A_China
SRR7457734,Asia,A_China,36.675808,117.000923,A_China
SRR7457735,Asia,A_China,36.675808,117.000923,A_China
SRR7457736,Asia,A_China,38.48644,106.23248,A_China
SRR7457737,Asia,A_China,36.675808,117.000923,A_China
SRR7457738,Asia,A_China,38.48644,106.23248,A_China
SRR7457739,Asia,A_China,38.48644,106.23248,A_China
SRR7457740,Asia,A_China,38.48644,106.23248,A_China
SRR7457741,Asia,A_China,38.48644,106.23248,A_China
SRR7457742,Asia,A_China,38.48644,106.23248,A_China
SRR7457743,Asia,A_China,38.48644,106.23248,A_China
SRR7457744,Asia,A_China,32.041546,118.76741,A_China
SRR7457745,Asia,A_China,32.041546,118.76741,A_China
SRR7457746,Asia,A_China,32.041546,118.76741,A_China
SRR7457747,Asia,A_China,32.041546,118.76741,A_China
SRR7457748,Asia,A_China,32.041546,118.76741,A_China
SRR7457749,Asia,A_China,32.041546,118.76741,A_China
SRR7457750,Asia,A_China,34.757977,113.665413,A_China
SRR7457751,Asia,A_China,34.757977,113.665413,A_China
SRR7457752,Asia,A_China,34.757977,113.665413,A_China
SRR7457753,Asia,A_China,34.757977,113.665413,A_China
SRR7457754,Asia,A_China,37.857014,112.549248,A_China
SRR7457755,Asia,A_China,37.857014,112.549248,A_China
SRR7457756,Asia,A_China,37.857014,112.549248,A_China
SRR7457757,Asia,A_China,37.857014,112.549248,A_China
SRR7457758,Asia,A_China,30.287458,120.15358,A_China
SRR7457759,Asia,A_China,30.287458,120.15358,A_China
SRR7457760,Asia,A_China,30.287458,120.15358,A_China
SRR7457761,Asia,A_China,30.287458,120.15358,A_China
