"","V1","V2","V3","Source"
"CNS0178749",0.0417363474032086,0.0284940737765462,0.278055595171249,"Pig"
"CNS0178750",-0.101456582971965,0.0569501027074626,0.235637229686238,"Pig"
"CNS0178751",-0.313506364290096,-0.0968166826699434,0.178267064173402,"Pig"
"CNS0178752",-0.201963710313381,-0.0054606501945051,0.218595927523516,"Pig"
"CNS0178753",-0.187142227334894,-0.00526079115860151,0.128682432063635,"Pig"
"CNS0178754",-0.0415222796542569,0.0715703416004381,0.223268423885682,"Pig"
"CNS0178755",-0.233579930559011,-0.0796363541691859,0.196085218249996,"Pig"
"CNS0178756",-0.0945131904969515,-0.0573429904140963,0.169914434481569,"Pig"
"CNS0178757",-0.0371913067486088,-0.0439176226564736,0.0644515381050212,"Pig"
"CNS0178758",-0.0957544266740788,-0.0249404069266116,0.240704662747737,"Pig"
"CNS0178759",-0.201658086212225,0.0158156367782257,0.190870431242742,"Pig"
"CNS0178760",-0.362087656098035,-0.190745188551259,0.102777936497905,"Pig"
"CNS0178761",0.0353452630797838,0.148873944209491,0.192013203129073,"Pig"
"CNS0178762",-0.24042958923096,-0.0431431965436388,0.147083664600069,"Pig"
"CNS0178763",-0.106385432082305,0.0716857441387307,0.242148381819526,"Pig"
"CNS0178764",-0.319586294125158,-0.163641660187706,0.124249696179058,"Pig"
"CNS0178765",0.0685781075937258,-0.00702652184190181,0.230534792376224,"Pig"
"CNS0178766",0.0400985007105394,0.0175524987077934,0.216094657291999,"Pig"
"CNS0178767",-0.356062531043589,-0.12686514128446,0.111231327980922,"Pig"
"CNS0178768",-0.271053130949063,-0.0370702795575087,0.167270393700432,"Pig"
"CNS0178769",-0.0768879969229633,0.142971578100185,0.133282089478677,"Pig"
"CNS0178770",-0.259199111734023,-0.022042840991488,0.102780872191867,"Pig"
"CNS0178771",-0.134900972972664,0.0619657724373525,0.161735718885333,"Pig"
"CNS0178772",0.0841986398027715,0.116630213833347,0.214852038149989,"Pig"
"CNS0178773",-0.139310304691299,0.00752567306627328,0.228451323781848,"Pig"
"CNS0178774",-0.311805664824764,-0.0859351114864692,0.17881140514636,"Pig"
"CNS0178775",-0.0316322344768593,0.12350952432245,0.235466518733323,"Pig"
"CNS0178776",-0.228349583232111,-0.0452707133128593,0.176054684543743,"Pig"
"CNS0178777",0.0189635904995205,0.17124080715611,0.2284671509529,"Pig"
"CNS0178778",-0.0227369702784334,0.0393192042532288,0.144833998880977,"Pig"
"CNS0178779",-0.0596963341642602,0.100290615108764,0.113364081093648,"Pig"
"CNS0178780",-0.153145420949741,0.0754225700024562,0.150723146879654,"Pig"
"CNS0178781",-0.268181601782221,-0.0489614914391979,0.214170264738183,"Pig"
"CNS0178782",-0.0557642201602348,0.103620479266721,0.237627299013992,"Pig"
"CNS0178783",0.10177924711426,0.153237807735233,0.215306280145783,"Pig"
"CNS0178784",-0.0291022935056098,0.102753338262112,0.246084403275517,"Pig"
"CNS0178785",-0.183356294398682,0.03937774886763,0.213834085438593,"Pig"
"CNS0178786",-0.209262806923952,-0.0861927472571324,0.190222617630155,"Pig"
"CNS0178787",0.0419468635303706,0.106076523129828,0.236293265217639,"Pig"
"CNS0178788",-0.11461615404539,0.0959392613075001,0.207430781894262,"Pig"
"CNS0178789",-0.342413880493355,-0.224315929177056,0.0685938212995738,"Pig"
"CNS0178790",-0.155855112762084,0.0824486681140251,0.216394989098275,"Pig"
"CNS0178791",-0.184262643711749,-0.00860038250930788,0.220639025014296,"Pig"
"CNS0178792",-0.138143372554618,0.0492095567507624,0.235460991928812,"Pig"
"CNS0178793",0.0569961628822598,0.204700565733194,0.162995460911849,"Pig"
"CNS0178794",-0.0398742902629042,0.0910161941143647,0.227115813629944,"Pig"
"CNS0178795",-0.115661388860978,0.0646488729342682,0.226536548314849,"Pig"
"CNS0178796",-0.0428078103747355,0.129520151363271,0.24272168197945,"Pig"
"CNS0178797",-0.0432046577686005,0.057998955539371,0.203999839236888,"Pig"
"CNS0178798",-0.14801258821773,0.0641886718129326,0.220583426817017,"Pig"
"CNS0178799",-0.129383505187976,0.0227598130866713,0.118225293751652,"Pig"
"CNS0178800",-0.0803214245448468,0.00615828776332228,0.240534962355817,"Pig"
"CNS0178801",-0.0623670205401045,0.107653814113495,0.177728359645283,"Pig"
"CNS0178802",-0.00853794985958252,0.136120976985447,0.212748539591297,"Pig"
"CNS0178803",-0.0621776625132953,0.0623994560048462,0.125017251271219,"Pig"
"CNS0178804",-0.0184155834642785,0.0862871855351145,0.218440524154298,"Pig"
"CNS0178805",0.0401639738838517,0.105402938578534,0.248310261872704,"Pig"
"CNS0178806",-0.0772069879663251,0.123173435964756,0.200620805731775,"Pig"
"CNS0178807",0.175392513098005,0.00775371318170967,0.244825224359191,"Pig"
"CNS0178808",-0.0437217274449324,0.0262080569025145,0.145581000389847,"Pig"
"CNS0178809",-0.0639932132367956,0.0994981137549938,0.218498187240715,"Pig"
"CNS0178810",0.00285043802842109,-0.172355372290375,-0.0908823188615784,"Pig"
"CNS0178811",-0.327567460676043,-0.170603082351273,0.137754636172871,"Pig"
"CNS0178812",0.0101732627228468,0.152066394662732,0.239575386982106,"Pig"
"CNS0178813",-0.316532567547916,-0.107132058939261,0.166633884249641,"Pig"
"CNS0178814",0.00375981274384998,0.111172248939844,0.231300506064414,"Pig"
"CNS0178815",0.0509233356192059,0.129404423820086,0.247190740381521,"Pig"
"CNS0178816",-0.0651464538812029,0.0953521022262502,0.232714396619769,"Pig"
"CNS0178817",0.0439734024861307,0.103440148957095,0.225552736709568,"Pig"
"CNS0178818",-0.105212181397266,-0.019591279994997,0.142005421863886,"Pig"
"CNS0178819",-0.0175627037416556,0.116394227235166,0.186039291982461,"Pig"
"CNS0178820",0.0198265139381438,0.11781195660506,0.243768598274756,"Pig"
"CNS0178821",-0.000568746400531566,-0.0149220290812497,0.104591023358847,"Pig"
"CNS0178822",0.0231552479947753,0.0112794793972741,0.216595893591084,"Pig"
"CNS0178823",0.161946633848106,0.106670200601456,0.180349971137264,"Pig"
"CNS0178824",-0.0203968205565403,0.0766690520857169,0.192903564419668,"Pig"
"CNS0178825",0.181306212817861,0.0777122548488363,0.22552436552186,"Pig"
"CNS0178826",0.0182698084248551,0.101873134665238,0.217952794893161,"Pig"
"CNS0178827",-0.136387179061973,0.0308753360747572,0.249004102536975,"Pig"
"CNS0178828",-0.172243520058702,-0.121663188575103,0.2227332307783,"Pig"
"CNS0178829",0.0240663369966014,0.0931382727869102,0.244513692505063,"Pig"
"CNS0178830",-0.0569467906654729,0.0721765822763687,0.20877567247675,"Pig"
"CNS0178831",-0.154023667502766,-0.0171161694408446,0.0886993621726586,"Pig"
"CNS0178832",-0.00639400794949465,0.0565257433180636,0.253253057374063,"Pig"
"CNS0178833",0.147316954882262,0.0287424387000254,0.257737439674766,"Pig"
"CNS0178834",0.14628591765449,0.0154903691240016,0.25386396066936,"Pig"
"CNS0178835",0.0364113591373635,0.101190274622185,0.225199770692,"Pig"
"CNS0178836",0.0471419899511555,0.056373391172645,0.173441628649828,"Pig"
"CNS0178837",-0.0477174083491441,0.0958215348586699,0.196801264767748,"Pig"
"CNS0178838",-0.0126889416935503,0.0746259484836088,0.1771726901847,"Pig"
"CNS0178839",0.0164227470600275,0.120629567063353,0.19414340800997,"Pig"
"CNS0178840",0.0451271514392417,0.110370687184702,0.209536429964584,"Pig"
"CNS0178841",0.0546308865457777,0.112966993436833,0.226876659212767,"Pig"
"CNS0178842",0.0354522282835443,0.0995829636510418,0.228280371109149,"Pig"
"CNS0178843",-0.0213996310202031,0.100076558051973,0.190922755616325,"Pig"
"CNS0178844",0.105707066549578,0.0388879336888596,0.225925110709186,"Pig"
"CNS0178845",-0.0944212379899354,0.070967558883892,0.253266502768882,"Pig"
"CNS0178846",0.220532537707354,-0.0197136273283744,0.216683650066305,"Pig"
"CNS0178847",-0.349235828423327,-0.209069763693847,0.0883508323592009,"Pig"
"CNS0178848",-0.100150014258106,0.0476606805517971,0.185210519127972,"Pig"
"CNS0178849",0.0815264236846332,0.0953650533145733,0.22463609046772,"Pig"
"CNS0178850",-0.0346645748618967,0.136614071091276,0.244363153943461,"Pig"
"CNS0178851",0.0154463919222994,0.0579338242993784,0.155066671723765,"Pig"
"CNS0178852",0.0454998524655366,0.149730108181716,0.245927140875482,"Pig"
"CNS0178853",-0.0257282766266592,0.11192611438302,0.202738536615823,"Pig"
"CNS0178854",-0.0798180518224736,0.0854215295659723,0.243594819054639,"Pig"
"CNS0178855",-0.143038086975107,0.0182747760942285,0.266364942748708,"Pig"
"CNS0178856",-0.0265685886540329,0.105736752010435,0.254221039759667,"Pig"
"CNS0178857",-0.0753369621428732,0.100193102904638,0.220626633115509,"Pig"
"CNS0178858",-0.183051642523163,-0.100139073095514,0.211650417900398,"Pig"
"CNS0178859",-0.157243236553481,-0.0514122876654473,0.197479479206999,"Pig"
"CNS0178860",0.10466021047,0.0784678112581603,0.182065256899858,"Pig"
"CNS0178861",0.0295613775877723,0.0463132359765,0.130027075421875,"Pig"
"CNS0178862",0.0825631859295649,0.0976624602195961,0.229128987705678,"Pig"
"CNS0178863",0.0423936132991053,0.142055696938197,0.258448034208493,"Pig"
"CNS0178864",-0.0963605101495787,0.0952745057835828,0.2504650998671,"Pig"
"CNS0178865",0.0702948033670045,0.105912396437615,0.262333859447983,"Pig"
"CNS0178866",-0.0684125526791345,0.0829381881662255,0.207017717214502,"Pig"
"CNS0178867",-0.109066580472508,0.0482275582457018,0.241964986986378,"Pig"
"CNS0178868",-0.319592723315703,-0.177833462390746,0.149175667834772,"Pig"
"CNS0178869",0.0445660504195694,0.139434481780178,0.206505256377934,"Pig"
"CNS0178870",-0.285376037630303,-0.0994634998887472,0.151541561752679,"Pig"
"CNS0178871",-0.371055959170096,-0.222356857340056,0.0935202640530622,"Pig"
"CNS0178872",-0.286318179094005,-0.0418828736467595,0.183249698480922,"Pig"
"CNS0178873",-0.109051981653758,0.0661397450672882,0.234010717139396,"Pig"
"CNS0178874",-0.18840600877049,0.0252384775990538,0.229385013881477,"Pig"
"CNS0178875",-0.301012642885332,-0.196313207910633,0.118759877514712,"Pig"
"CNS0178876",-0.0907086761980835,0.0780626539300077,0.237696124419181,"Pig"
"CNS0178877",0.0119957735201216,0.0954478755996555,0.215132958490729,"Pig"
"CNS0178878",-0.018830295550951,0.131084378582174,0.223857042254354,"Pig"
"CNS0178879",-0.0191684849096883,0.0888773784927847,0.238393840650637,"Pig"
"CNS0178880",-0.150528024613339,0.016500946719679,0.238937975533312,"Pig"
"CNS0178881",-0.0980772172845962,0.0557385378648504,0.166315839884172,"Pig"
"CNS0178882",-0.129981350873922,-0.0848998078673614,0.2443298443757,"Pig"
"CNS0178883",-0.0162915977133195,0.0355647516266765,0.189712627510102,"Pig"
"CNS0178884",-0.0320010035396794,0.103106665424522,0.234772875801435,"Pig"
"CNS0178885",0.107498330526486,0.0214756220087936,0.147799608499628,"Pig"
"CNS0178886",0.0757856737096178,0.130218159149808,0.221394458843993,"Pig"
"CNS0178887",0.045436042262929,0.109398223522211,0.250599948437511,"Pig"
"CNS0178888",0.0332550284585666,0.0991816116480409,0.226953605775086,"Pig"
"CNS0178889",-0.334158818876634,-0.133922807770484,0.127491844103011,"Pig"
"CNS0178890",0.0216824011409836,0.087959076947072,0.219241860113539,"Pig"
"CNS0178891",0.00502145157020572,-0.0480104639633118,0.0557396999093566,"Pig"
"CNS0178892",0.0534489849135589,0.101976250840648,0.210638469443658,"Pig"
"CNS0178893",0.0688944198686911,0.116243192549974,0.203770516987289,"Pig"
"CNS0178894",0.12519859371412,0.0322163216764808,0.252788292817665,"Pig"
"CNS0178895",0.0237245814142375,0.134656788347354,0.1981181555334,"Pig"
"CNS0178896",-0.0224117201989005,0.111952932338559,0.250732654351518,"Pig"
"CNS0178897",-0.113120477141336,0.0954731012400715,0.234973431358339,"Pig"
"CNS0178898",-0.259448779013327,-0.0526544561419027,0.174400520257954,"Pig"
"CNS0178899",0.00896517629028708,0.110964928227057,0.240698920077399,"Pig"
"CNS0178900",0.0613787778305066,0.116292971156149,0.231041944227133,"Pig"
"CNS0178901",0.0291878722634034,0.101449847613234,0.220246454855163,"Pig"
"CNS0178902",-0.24880491397839,-0.0274670065386391,0.131890252595661,"Pig"
"CNS0178903",-0.00506521815362765,0.05597043359974,0.26827801534805,"Pig"
"CNS0178904",-0.087595225709766,0.0371694584566198,0.207587967695105,"Pig"
"CNS0178905",-0.164720197354109,0.0429833029354822,0.230732655800971,"Pig"
"CNS0178906",-0.0142032443016293,0.0982245273573086,0.2078949585076,"Pig"
"CNS0178907",-0.0856902649726357,0.0854588392616196,0.202796832161274,"Pig"
"CNS0178908",-0.387372319968177,-0.240015152330414,0.0775276541435668,"Pig"
"CNS0178909",-0.167689646300319,-0.144289107552904,0.0284623136187511,"Pig"
"CNS0178910",-0.270349880368156,-0.062359236354308,0.19370905599703,"Pig"
"CNS0178911",-0.197364846359907,-0.0579644780890597,0.196809943869574,"Pig"
"CNS0178912",-0.271841755649546,-0.124885317911198,0.143642219786077,"Pig"
"CNS0178913",0.056115536415729,0.121596613339729,0.218900176495105,"Pig"
"CNS0178914",-0.121582113103529,0.0250176593461602,0.209096805087852,"Pig"
"CNS0178915",0.164043154481831,-0.0132182639573987,0.239891220924958,"Pig"
"CNS0178916",-0.279249369284368,-0.0507735969057899,0.190845376160658,"Pig"
"CNS0178917",0.108869294779621,0.0600082539236833,0.23660188634322,"Pig"
"CNS0178918",0.0329881365431449,0.125412051973259,0.192104675508367,"Pig"
"CNS0178919",-0.070565146056539,0.151463782523289,0.187928026348449,"Pig"
"CNS0178920",0.0636134025217698,0.109256789490095,0.188378931643595,"Pig"
"CNS0178921",0.00706325206947241,0.113892283362805,0.232983555396864,"Pig"
"CNS0178922",0.00715907028707355,0.0588447447681995,0.192230522051601,"Pig"
"CNS0178923",0.0702202627897623,0.135815216804157,0.225717209044158,"Pig"
"CNS0178924",-0.029407028206837,0.04598590052925,0.169100513855381,"Pig"
"CNS0178925",0.0613213192231698,0.0779553944118408,0.214769087697145,"Pig"
"CNS0178926",-0.0616522312254329,0.0483831196012357,0.181659798897501,"Pig"
"CNS0178931",0.0800110627864703,0.0452288821320674,0.0527144936033177,"Pig"
"CNS0178932",-0.23561147558792,0.0051333112535374,0.15707085964478,"Pig"
"CNS0178933",-0.230206491950789,-0.0440381873563148,0.0847800719686855,"Pig"
"CNS0178934",-0.227819849161992,-0.0762885703277793,0.112747691139027,"Pig"
"CNS0178935",-0.377696444327817,-0.310343146707807,-0.00776271878026749,"Pig"
"CNS0178936",-0.102289771095639,0.0853084498488376,0.15663911564188,"Pig"
"CNS0178937",-0.276543952094038,-0.177545937193877,0.0312761346258053,"Pig"
"CNS0178938",-0.373351110123318,-0.405384838327265,-0.100748640028666,"Pig"
"CNS0178939",-0.147341632732289,-0.144795158535688,0.145485236170232,"Pig"
"CNS0178940",0.00580561045072029,-0.0649032422346827,0.159399003659199,"Pig"
"CNS0178941",0.0525615348489819,0.106638017181109,0.111126033431864,"Pig"
"CNS0178942",0.14508351860597,0.137082698768919,0.13106744473666,"Pig"
"CNS0178943",0.183695898512621,0.139649774934581,-0.0280551608107312,"Pig"
"CNS0178944",0.19939902350539,0.10219363196329,0.0472762932913979,"Pig"
"CNS0178945",0.144701328514294,0.10942024530451,0.03982336001435,"Pig"
"CNS0178946",0.177863447055311,0.115960327481333,0.00129631599371416,"Pig"
"CNS0178947",0.0938066073775553,0.182180038082149,0.0172980290766924,"Pig"
"CNS0178948",0.138136448493683,0.126886491700666,0.0202426725543812,"Pig"
"CNS0178949",0.125849370785886,0.146472327977224,0.0534252252232323,"Pig"
"CNS0178950",0.198581677087583,0.101092458286762,0.065125185506684,"Pig"
"CNS0178951",0.143103928483172,0.143744174913386,0.142905644698615,"Pig"
"CNS0178952",0.186413898634244,0.126231872213557,0.150842248609033,"Pig"
"CNS0178953",0.101293295202666,0.176626413098308,0.0297968108338111,"Pig"
"CNS0178954",0.205668264111049,0.0875565358247357,-0.0050630935971235,"Pig"
"CNS0178955",0.268193199432947,0.069140314469908,0.0527709042698557,"Pig"
"CNS0178956",0.208246433699892,0.164912145172596,-0.291386027095728,"Pig"
"CNS0178957",0.188876440870568,0.228088420075329,-0.151752330994769,"Pig"
"CNS0178958",0.230945635017919,0.13749830506384,-0.134138311356953,"Pig"
"CNS0178959",0.208394831468497,0.0443626463224187,0.060437059049727,"Pig"
"CNS0178960",0.105090301745477,0.222383745085606,-0.159437411218793,"Pig"
"CNS0178961",0.22808654632583,0.0645960742447959,0.0260153447009847,"Pig"
"CNS0178962",0.225290602867244,0.0282468884440415,0.163284391634351,"Pig"
"CNS0178963",0.244272137381042,0.131044683308305,0.0185350942295721,"Pig"
"CNS0178964",0.232470018789001,0.0222576024615535,0.184644896732681,"Pig"
"CNS0178965",0.151588601987794,0.194008764946001,0.065895577580183,"Pig"
"CNS0178966",0.145727091142128,0.160991996034826,0.00568373913307866,"Pig"
"CNS0178967",0.19711973351565,0.0906365249412258,0.203446374394085,"Pig"
"ERR1135178",-0.0142549853241883,0.278975626500871,-0.317205067836858,"Pig"
"ERR1135179",-0.0609441488694738,0.269074904843063,-0.213912195445084,"Pig"
"ERR1135180",0.0941344650264464,0.282437916228819,-0.110419338586951,"Pig"
"ERR1135181",0.043329691043958,0.291316771582532,-0.0918348130852847,"Pig"
"ERR1135182",0.139513387671021,0.236239580602896,0.0229448823252436,"Pig"
"ERR1135183",0.134281094429039,0.247587265336261,0.0151053861796425,"Pig"
"ERR1135184",0.0115211724689309,0.310296091355595,-0.240256588042233,"Pig"
"ERR1135185",-0.0744595027173352,0.276493992075601,-0.225403504679363,"Pig"
"ERR1135186",-0.0210257377127535,0.185748638257132,-0.515309443395945,"Pig"
"ERR1135187",0.129366909742196,0.239155878694152,-0.120229614864791,"Pig"
"ERR1135188",0.161918246945834,0.203390147791716,0.0332141814497988,"Pig"
"ERR1135189",0.0899661908546045,0.235927516555889,0.106946096592663,"Pig"
"ERR1135190",0.0668179974354165,0.298115523402251,-0.03260065623829,"Pig"
"ERR1135191",0.0406633913927815,0.16297473243401,0.180643871150809,"Pig"
"ERR1135192",0.0181563588511599,0.281723220706366,0.0156808396448949,"Pig"
"ERR1135193",0.077072575525274,0.200756148514011,0.0200203882788295,"Pig"
"ERR1135194",0.107277403529736,0.25134771844601,0.00806250519275211,"Pig"
"ERR1135195",0.0967039400238735,0.257958942269334,0.0392698010256853,"Pig"
"ERR1135196",-0.0185549756407742,0.272722008385776,-0.278711878107946,"Pig"
"ERR1135197",0.0491749840470922,0.290836736617314,-0.19058860888603,"Pig"
"ERR1135198",0.110392619177918,0.248353288874217,0.0302308415094262,"Pig"
"ERR1135199",-0.00177307527230928,0.216841595646387,0.0737380880289324,"Pig"
"ERR1135200",0.0453154420242955,0.300230518640571,-0.0792300447889858,"Pig"
"ERR1135201",0.143326142499514,0.246937657852073,-0.0690654077071263,"Pig"
"ERR1135202",0.160775686619168,0.183921313535169,0.100881710701413,"Pig"
"ERR1135203",0.044724151290843,0.283359531423129,-0.0861615113133914,"Pig"
"ERR1135204",0.193345557809175,0.134873096218555,0.119255048148436,"Pig"
"ERR1135205",0.00966361098837331,0.282277498030492,-0.271896714088472,"Pig"
"ERR1135206",0.116466911056569,0.25137124738204,0.0721649873627992,"Pig"
"ERR1135207",0.0499054318439357,0.307942471855752,-0.306343566992046,"Pig"
"ERR1135208",0.095978260216897,0.285679230296169,-0.214625686748591,"Pig"
"ERR1135209",0.163423685360467,0.226237914262571,0.0292637113430762,"Pig"
"ERR1135210",0.147495660360003,0.256286776397562,-0.194529532087482,"Pig"
"ERR1135211",0.101944885469257,0.279949377322294,-0.0320967076243918,"Pig"
"ERR1135212",0.17010287546367,0.194449352225492,-0.00017621312195901,"Pig"
"ERR1135213",0.150801092254543,0.256501746769545,-0.00543163076402838,"Pig"
"ERR1135214",-0.0473027561222914,0.298450318161263,-0.316571447000248,"Pig"
"ERR1135215",0.0910667275542253,0.285140323030524,-0.328362072237733,"Pig"
"ERR1135216",0.0633081521846608,0.321927550385488,-0.301095852914491,"Pig"
"ERR1135217",0.011426051517722,0.328870185731118,-0.297040891449262,"Pig"
"ERR1135218",0.00575593048589495,0.327655697896061,-0.301699939577301,"Pig"
"ERR1135219",-0.0760150780873737,0.28361210568989,-0.0844747384413357,"Pig"
"ERR1135220",0.0256548868318426,0.304619506060421,-0.351475816762524,"Pig"
"ERR1135221",-0.00124831066763289,0.216829408259901,-0.509374532005378,"Pig"
"ERR1135222",0.0182136880258279,0.195607905144469,-0.546037549934691,"Pig"
"ERR1135223",-0.0140731255870875,0.320681175055425,-0.274825392790031,"Pig"
"ERR1135224",-0.0210428599686973,0.311351242816696,-0.140335989005182,"Pig"
"ERR1135225",-0.00551176935596411,0.311785019571812,-0.287695207550653,"Pig"
"ERR1135226",0.00266168014093707,0.282877418093266,-0.413419555000378,"Pig"
"ERR1135227",-0.0413022224957651,0.240422781678496,-0.471846735569476,"Pig"
"ERR1135228",-0.00755694037491571,0.294063406386016,-0.39435753226917,"Pig"
"ERR1135229",-0.0520826946409092,0.297022329891031,-0.184339138436604,"Pig"
"ERR1135230",0.0199033979089301,0.316709752072233,-0.290527624895165,"Pig"
"ERR1135231",-0.0125125464362262,0.28379697425302,-0.382778324079614,"Pig"
"ERR1135232",-0.0217339114696995,0.305846912320943,-0.338148676645484,"Pig"
"ERR1135233",-0.023904029258877,0.289132348015002,-0.335915419684217,"Pig"
"ERR1135234",-0.00143200693862972,0.310311327757662,-0.282965560243977,"Pig"
"ERR1135235",0.0281132013638396,0.315584679631863,-0.142475933527469,"Pig"
"ERR1135236",-0.00987923659608792,0.250217330174283,-0.455357766399639,"Pig"
"ERR1135237",-0.0157005098933233,0.309390505115788,-0.315019371218459,"Pig"
"ERR1135238",0.0342253388194336,0.314157180509247,-0.268632079349092,"Pig"
"ERR1135239",-0.0105393060972448,0.31498105201672,-0.239436842788003,"Pig"
"ERR1135240",-0.0102676657441709,0.237363289333815,-0.487897782950982,"Pig"
"ERR1135241",0.00499600126182646,0.208315660407159,-0.525062067355997,"Pig"
"ERR1135242",-0.0183456182503696,0.286472710568608,-0.360523035635102,"Pig"
"ERR1135243",-0.00438047532020763,0.258325231734127,-0.438467322955627,"Pig"
"ERR1135244",-0.0181923357786419,0.23511123333092,-0.456181012505761,"Pig"
"ERR1135245",0.0431277368175902,0.253625364570371,0.0650941501632336,"Pig"
"ERR1135246",-0.0305188385333693,0.277667732943579,-0.363671820952206,"Pig"
"ERR1135247",0.0223890232383637,0.309529347487349,-0.328821374981823,"Pig"
"ERR1135248",-0.0465143020675073,0.304120721945977,-0.281546134280538,"Pig"
"ERR1135249",-0.0163570757648489,0.271032416226269,-0.409186770039392,"Pig"
"ERR1135250",0.183972825502559,0.19966779144596,-0.0201121553704617,"Pig"
"ERR1135251",0.18785490884809,0.172119646606521,0.0396800312729147,"Pig"
"ERR1135252",0.189736728543038,0.156424753154526,0.202319720252976,"Pig"
"ERR1135253",0.125800364538964,0.226335994940419,-0.0309808354665863,"Pig"
"ERR1135254",0.129442752452001,0.265772611863061,-0.147525966823894,"Pig"
"ERR1135255",0.151062425255325,0.2854017223532,-0.138188614269989,"Pig"
"ERR1135256",0.0344905328528914,0.256551556911453,-0.419091653240664,"Pig"
"ERR1135257",0.0396795382706442,0.311699769793664,-0.291969310556571,"Pig"
"ERR1135258",0.144649252011141,0.226450051828624,0.0938300811963542,"Pig"
"ERR1135259",0.196741958209908,0.231058722022544,-0.137268682324391,"Pig"
"ERR1135260",0.202330298034506,0.188191188392277,-0.0744502044238123,"Pig"
"ERR1135261",0.0652242585455696,0.280287269883084,-0.213196087095548,"Pig"
"ERR1135262",0.159159990102621,0.220089370332689,-0.154758357458659,"Pig"
"ERR1135263",0.0132389168633882,0.264783743099005,-0.421770388884925,"Pig"
"ERR1135264",0.0258075690930549,0.284602136306713,-0.363906711405274,"Pig"
"ERR1135265",0.0310902744105866,0.275721968423392,-0.370336670344137,"Pig"
"ERR1135266",-0.0390421483957316,0.282793407408102,-0.332093885197115,"Pig"
"ERR1135267",0.0244533037424892,0.262509032744344,-0.417217948852354,"Pig"
"ERR1135268",0.0131421934084375,0.219138193810961,-0.556287201688237,"Pig"
"ERR1135269",0.00223663051662194,0.316823623987555,-0.358459587545832,"Pig"
"ERR1135270",0.0310984020376023,0.301221501761194,-0.200361702386825,"Pig"
"ERR1135271",0.0362194323734595,0.220964600010868,-0.507286953850603,"Pig"
"ERR1135272",0.00254854561061226,0.193444324774168,-0.517270746665334,"Pig"
"ERR1135273",0.0202136619316553,0.22407227822393,-0.491926151394483,"Pig"
"ERR1135274",0.0168115632709084,0.237629715513237,-0.495704940769208,"Pig"
"ERR1135275",0.03414996427888,0.231602225696188,-0.476393820925621,"Pig"
"ERR1135276",0.0321728781520381,0.285916493315618,-0.408190134245019,"Pig"
"ERR1135277",0.0472955621741904,0.311776855212374,-0.342903296151758,"Pig"
"ERR1135278",-0.0521463570846895,0.270597620641849,-0.42506264532105,"Pig"
"ERR1135279",0.0260242069747055,0.300981177891197,-0.210278277000053,"Pig"
"ERR1135280",0.123006514007202,0.262039913022721,-0.0579842240944982,"Pig"
"ERR1135281",0.03851422993203,0.326535593360815,-0.251379117855604,"Pig"
"ERR1135282",0.102500625426854,0.292619170511468,-0.0819009687341564,"Pig"
"ERR1135283",0.0595188863771217,0.218097620536272,0.174323839702875,"Pig"
"ERR1135284",0.112698277308739,0.264080166857266,0.0237017263411708,"Pig"
"ERR1135285",0.135702840989065,0.267728540913678,-0.0826909125733236,"Pig"
"ERR1135286",0.13546995233127,0.270089815845123,-0.0643017532794128,"Pig"
"ERR1135287",0.0398050303404695,0.298713840748831,-0.364111546127445,"Pig"
"ERR1135288",0.0150695577781453,0.312370566588659,-0.233789127092012,"Pig"
"ERR1135289",0.101171184657094,0.29977793757921,-0.139060195485646,"Pig"
"ERR1135290",0.0466918523628885,0.315270559303878,-0.101117056997229,"Pig"
"ERR1135291",-0.0100030018523253,0.307230504013891,-0.33412652013449,"Pig"
"ERR1135292",-0.00553853786027599,0.307258721940505,-0.198688633113743,"Pig"
"ERR1135293",0.00988018420602854,0.325341106188715,-0.243592265452552,"Pig"
"ERR1135294",-0.00560572258767428,0.276497195112841,-0.41952154259068,"Pig"
"ERR1135295",0.0385391561706843,0.329628552628504,-0.174836558179948,"Pig"
"ERR1135296",0.0302755478745772,0.272182882355316,-0.426519504685027,"Pig"
"ERR1135297",0.0138882696393508,0.289404033889028,-0.377826892724862,"Pig"
"ERR1135298",0.0867653284649929,0.260422027369931,0.0397241503831516,"Pig"
"ERR1135299",0.131242560925405,0.220315865451634,0.121171463960602,"Pig"
"ERR1135300",0.0952215061394116,0.31271699477262,-0.160783375019075,"Pig"
"ERR1135301",0.0987608225170177,0.309520456629099,-0.17175685795388,"Pig"
"ERR1135302",0.0869181090243098,0.30434260429283,-0.251650851240645,"Pig"
"ERR1135303",0.017903373578503,0.300019459028645,-0.314618321493302,"Pig"
"ERR1135304",0.0109864882669891,0.321741987199233,-0.309260463177414,"Pig"
"ERR1135305",0.0107111914192358,0.320705309377828,-0.244296972283517,"Pig"
"ERR1135306",0.00722048602212596,0.277922534113911,-0.122415521632958,"Pig"
"ERR1135307",0.0117525702026372,0.30240230529879,-0.36626004403279,"Pig"
"ERR1135308",0.0340164072450549,0.323936971791106,-0.203765677281055,"Pig"
"ERR1135309",0.0387522585966732,0.313256609584425,-0.105394396665922,"Pig"
"ERR1135310",0.111576321856644,0.285298179025031,-0.0710944225897631,"Pig"
"ERR1135311",0.0304824693213969,0.263705265178114,-0.0048533504866077,"Pig"
